,DateTime,Open,High,Low,Close,Volume
2995,20220823  14:40:00,413.005,413.295,412.595,412.75,-1
2996,20220823  14:50:00,412.75,412.925,412.47,412.82,-1
2997,20220823  15:00:00,412.82,413.31,412.795,413.26,-1
2998,20220823  15:10:00,413.26,413.515,412.94,413.46,-1
2999,20220823  15:20:00,413.46,413.475,412.91,413.095,-1
3000,20220823  15:30:00,413.095,413.205,412.625,412.675,-1
3001,20220823  15:40:00,412.675,413.215,412.45,412.645,-1
3002,20220823  15:50:00,412.645,412.775,412.145,412.33,-1
3003,20220824  09:30:00,412.125,412.315,411.39,412.31,-1
3004,20220824  09:40:00,412.31,412.67,411.965,412.245,-1
3005,20220824  09:50:00,412.245,412.625,411.955,412.27,-1
3006,20220824  10:00:00,412.27,412.825,411.875,412.36,-1
3007,20220824  10:10:00,412.36,413.37,412.325,413.37,-1
3008,20220824  10:20:00,413.37,413.635,413.065,413.245,-1
3009,20220824  10:30:00,413.245,413.525,412.815,412.895,-1
3010,20220824  10:40:00,412.895,413.02,412.425,412.995,-1
3011,20220824  10:50:00,412.995,413.395,412.79,413.095,-1
3012,20220824  11:00:00,413.095,413.43,412.985,413.31,-1
3013,20220824  11:10:00,413.31,414.625,413.145,414.185,-1
3014,20220824  11:20:00,414.185,414.585,414.14,414.435,-1
3015,20220824  11:30:00,414.435,414.695,414.235,414.415,-1
3016,20220824  11:40:00,414.415,414.815,414.34,414.69,-1
3017,20220824  11:50:00,414.69,415.115,414.645,414.69,-1
3018,20220824  12:00:00,414.69,414.99,414.615,414.86,-1
3019,20220824  12:10:00,414.86,414.995,414.675,414.685,-1
3020,20220824  12:20:00,414.685,414.715,414.345,414.38,-1
3021,20220824  12:30:00,414.38,414.38,413.605,413.76,-1
3022,20220824  12:40:00,413.76,413.87,412.815,413.1,-1
3023,20220824  12:50:00,413.1,413.11,412.78,413.075,-1
3024,20220824  13:00:00,413.075,413.51,412.85,413.485,-1
3025,20220824  13:10:00,413.485,413.525,413.085,413.09,-1
3026,20220824  13:20:00,413.09,413.205,412.515,412.585,-1
3027,20220824  13:30:00,412.585,412.825,412.475,412.795,-1
3028,20220824  13:40:00,412.795,413.025,412.575,412.915,-1
3029,20220824  13:50:00,412.915,413.125,412.805,413.08,-1
3030,20220824  14:00:00,413.08,413.395,412.93,413.345,-1
3031,20220824  14:10:00,413.345,413.395,413.09,413.24,-1
3032,20220824  14:20:00,413.24,413.415,413.015,413.275,-1
3033,20220824  14:30:00,413.275,413.315,412.77,413.075,-1
3034,20220824  14:40:00,413.075,413.195,412.705,412.92,-1
3035,20220824  14:50:00,412.92,413.445,412.845,413.345,-1
3036,20220824  15:00:00,413.345,413.89,413.225,413.81,-1
3037,20220824  15:10:00,413.81,414.205,413.725,414.18,-1
3038,20220824  15:20:00,414.18,414.195,413.675,413.805,-1
3039,20220824  15:30:00,413.805,414.425,413.775,414.385,-1
3040,20220824  15:40:00,414.385,414.465,414.105,414.16,-1
3041,20220824  15:50:00,414.16,414.26,413.365,413.625,-1
3042,20220825  09:30:00,415.235,415.275,414.095,414.64,-1
3043,20220825  09:40:00,414.64,415.06,414.33,414.835,-1
3044,20220825  09:50:00,414.835,416.515,414.575,416.39,-1
3045,20220825  10:00:00,416.39,416.94,416.305,416.445,-1
3046,20220825  10:10:00,416.445,416.875,416.095,416.53,-1
3047,20220825  10:20:00,416.53,417.595,416.415,417.365,-1
3048,20220825  10:30:00,417.365,417.695,417.365,417.65,-1
3049,20220825  10:40:00,417.65,417.815,417.515,417.71,-1
3050,20220825  10:50:00,417.71,417.745,416.995,417.075,-1
3051,20220825  11:00:00,417.075,417.115,416.39,416.52,-1
3052,20220825  11:10:00,416.52,416.685,415.495,415.785,-1
3053,20220825  11:20:00,415.785,415.855,415.025,415.685,-1
3054,20220825  11:30:00,415.685,415.985,415.525,415.905,-1
3055,20220825  11:40:00,415.905,416.195,415.725,416.045,-1
3056,20220825  11:50:00,416.045,416.2,415.485,416.105,-1
3057,20220825  12:00:00,416.105,416.175,415.715,415.715,-1
3058,20220825  12:10:00,415.715,415.935,415.08,415.375,-1
3059,20220825  12:20:00,415.375,415.775,415.185,415.665,-1
3060,20220825  12:30:00,415.665,415.78,415.415,415.66,-1
3061,20220825  12:40:00,415.66,415.685,414.69,414.905,-1
3062,20220825  12:50:00,414.905,415.495,414.905,415.48,-1
3063,20220825  13:00:00,415.48,415.815,415.285,415.375,-1
3064,20220825  13:10:00,415.375,415.885,415.25,415.85,-1
3065,20220825  13:20:00,415.85,416.24,415.75,416.13,-1
3066,20220825  13:30:00,416.13,416.64,416.055,416.585,-1
3067,20220825  13:40:00,416.585,416.98,416.51,416.805,-1
3068,20220825  13:50:00,416.805,416.885,416.645,416.765,-1
3069,20220825  14:00:00,416.765,416.805,416.205,416.495,-1
3070,20220825  14:10:00,416.495,416.87,416.365,416.7,-1
3071,20220825  14:20:00,416.7,416.985,416.615,416.935,-1
3072,20220825  14:30:00,416.935,416.995,416.485,416.505,-1
3073,20220825  14:40:00,416.505,416.505,416.17,416.38,-1
3074,20220825  14:50:00,416.38,416.66,416.07,416.635,-1
3075,20220825  15:00:00,416.635,416.915,416.485,416.605,-1
3076,20220825  15:10:00,416.605,417.05,416.465,417.05,-1
3077,20220825  15:20:00,417.05,417.495,417.01,417.44,-1
3078,20220825  15:30:00,417.44,417.675,417.01,417.645,-1
3079,20220825  15:40:00,417.645,418.71,417.6,418.615,-1
3080,20220825  15:50:00,418.615,419.555,418.315,419.505,-1
3081,20220826  09:30:00,419.415,419.605,418.66,419.08,-1
3082,20220826  09:40:00,419.08,419.24,418.585,418.605,-1
3083,20220826  09:50:00,418.605,419.345,418.055,419.195,-1
3084,20220826  10:00:00,419.195,419.5,415.075,419.485,-1
3085,20220826  10:10:00,419.485,419.96,417.775,418.465,-1
3086,20220826  10:20:00,418.465,418.555,414.41,414.89,-1
3087,20220826  10:30:00,414.89,414.91,411.96,412.35,-1
3088,20220826  10:40:00,412.35,413.48,412.35,413.45,-1
3089,20220826  10:50:00,413.45,413.46,412.435,412.75,-1
3090,20220826  11:00:00,412.75,412.87,410.885,411.17,-1
3091,20220826  11:10:00,411.17,411.745,410.605,410.7,-1
3092,20220826  11:20:00,410.7,411.475,410.065,411.205,-1
3093,20220826  11:30:00,411.205,411.57,410.865,411.045,-1
3094,20220826  11:40:00,411.045,411.58,410.555,411.49,-1
3095,20220826  11:50:00,411.49,411.905,410.91,411.075,-1
3096,20220826  12:00:00,411.075,411.115,409.985,410.395,-1
3097,20220826  12:10:00,410.395,410.575,409.645,409.955,-1
3098,20220826  12:20:00,409.955,410.01,409.515,409.975,-1
3099,20220826  12:30:00,409.975,409.975,409.365,409.59,-1
3100,20220826  12:40:00,409.59,410.365,409.45,410.325,-1
3101,20220826  12:50:00,410.325,410.465,409.76,410.345,-1
3102,20220826  13:00:00,410.345,410.695,410.035,410.475,-1
3103,20220826  13:10:00,410.475,410.595,409.775,409.915,-1
3104,20220826  13:20:00,409.915,410.495,409.83,410.08,-1
3105,20220826  13:30:00,410.08,410.095,409.505,409.525,-1
3106,20220826  13:40:00,409.525,409.535,409.015,409.255,-1
3107,20220826  13:50:00,409.255,409.255,408.905,409.085,-1
3108,20220826  14:00:00,409.085,409.325,408.735,408.835,-1
3109,20220826  14:10:00,408.835,408.865,408.03,408.155,-1
3110,20220826  14:20:00,408.155,408.665,408.14,408.475,-1
3111,20220826  14:30:00,408.475,408.685,408.125,408.245,-1
3112,20220826  14:40:00,408.245,408.38,407.85,407.95,-1
3113,20220826  14:50:00,407.95,408.04,407.355,407.445,-1
3114,20220826  15:00:00,407.445,407.945,407.015,407.065,-1
3115,20220826  15:10:00,407.065,407.715,406.78,407.465,-1
3116,20220826  15:20:00,407.465,407.68,406.75,407.12,-1
3117,20220826  15:30:00,407.12,407.215,406.285,406.58,-1
3118,20220826  15:40:00,406.58,406.705,405.735,406.08,-1
3119,20220826  15:50:00,406.08,406.455,405.255,405.315,-1
3120,20220829  09:30:00,402.22,403.56,401.525,402.97,-1
3121,20220829  09:40:00,402.97,403.795,402.37,402.68,-1
3122,20220829  09:50:00,402.68,404.165,402.67,402.82,-1
3123,20220829  10:00:00,402.82,403.295,402.53,402.97,-1
3124,20220829  10:10:00,402.97,404.455,402.89,404.21,-1
3125,20220829  10:20:00,404.21,404.515,403.395,403.41,-1
3126,20220829  10:30:00,403.41,403.955,402.07,402.18,-1
3127,20220829  10:40:00,402.18,402.54,401.805,402.19,-1
3128,20220829  10:50:00,402.19,402.38,401.19,401.38,-1
3129,20220829  11:00:00,401.38,402.33,401.285,401.89,-1
3130,20220829  11:10:00,401.89,402.16,401.37,402.015,-1
3131,20220829  11:20:00,402.015,402.735,401.865,402.17,-1
3132,20220829  11:30:00,402.17,403.495,401.855,402.95,-1
3133,20220829  11:40:00,402.95,403.04,402.03,403.03,-1
3134,20220829  11:50:00,403.03,403.525,402.755,403.38,-1
3135,20220829  12:00:00,403.38,404.345,403.32,403.935,-1
3136,20220829  12:10:00,403.935,404.435,403.605,404.07,-1
3137,20220829  12:20:00,404.07,404.215,403.635,403.82,-1
3138,20220829  12:30:00,403.82,403.85,403.065,403.44,-1
3139,20220829  12:40:00,403.44,404.805,403.41,404.755,-1
3140,20220829  12:50:00,404.755,405.285,404.555,404.62,-1
3141,20220829  13:00:00,404.62,405.185,404.62,404.965,-1
3142,20220829  13:10:00,404.965,405.1,403.865,404.105,-1
3143,20220829  13:20:00,404.105,404.485,403.87,404.455,-1
3144,20220829  13:30:00,404.455,405.085,404.315,404.835,-1
3145,20220829  13:40:00,404.835,405.835,404.665,404.825,-1
3146,20220829  13:50:00,404.825,405.255,404.775,405.085,-1
3147,20220829  14:00:00,405.085,405.135,404.515,404.52,-1
3148,20220829  14:10:00,404.52,404.775,403.825,403.96,-1
3149,20220829  14:20:00,403.96,404.39,403.74,404.055,-1
3150,20220829  14:30:00,404.055,404.98,404.03,404.705,-1
3151,20220829  14:40:00,404.705,404.995,404.59,404.655,-1
3152,20220829  14:50:00,404.655,404.72,403.665,404.605,-1
3153,20220829  15:00:00,404.605,405.605,404.525,404.835,-1
3154,20220829  15:10:00,404.835,405.37,404.555,404.785,-1
3155,20220829  15:20:00,404.785,404.815,404.075,404.155,-1
3156,20220829  15:30:00,404.155,404.635,403.81,404.59,-1
3157,20220829  15:40:00,404.59,404.76,403.76,403.94,-1
3158,20220829  15:50:00,403.94,403.985,402.405,402.625,-1
3159,20220830  09:30:00,403.83,404.105,403.06,403.49,-1
3160,20220830  09:40:00,403.49,403.635,401.865,402.545,-1
3161,20220830  09:50:00,402.545,402.62,401.545,401.86,-1
3162,20220830  10:00:00,401.86,402.395,400.08,400.49,-1
3163,20220830  10:10:00,400.49,400.62,400.015,400.385,-1
3164,20220830  10:20:00,400.385,400.61,399.61,400.055,-1
3165,20220830  10:30:00,400.055,400.3,397.805,398.155,-1
3166,20220830  10:40:00,398.155,398.25,396.39,396.585,-1
3167,20220830  10:50:00,396.585,398.425,396.38,398.36,-1
3168,20220830  11:00:00,398.36,399.195,398.005,398.56,-1
3169,20220830  11:10:00,398.56,399.265,397.77,399.21,-1
3170,20220830  11:20:00,399.21,399.345,398.19,398.735,-1
3171,20220830  11:30:00,398.735,399.61,398.415,398.695,-1
3172,20220830  11:40:00,398.695,399.075,398.07,398.145,-1
3173,20220830  11:50:00,398.145,399.18,398.065,398.725,-1
3174,20220830  12:00:00,398.725,399.495,398.545,398.97,-1
3175,20220830  12:10:00,398.97,399.96,398.645,399.085,-1
3176,20220830  12:20:00,399.085,399.175,398.345,398.765,-1
3177,20220830  12:30:00,398.765,398.825,397.835,398.395,-1
3178,20220830  12:40:00,398.395,398.42,397.405,397.9,-1
3179,20220830  12:50:00,397.9,398.415,397.845,398.005,-1
3180,20220830  13:00:00,398.005,398.41,397.62,397.705,-1
3181,20220830  13:10:00,397.705,397.855,396.815,396.84,-1
3182,20220830  13:20:00,396.84,397.21,396.59,397.205,-1
3183,20220830  13:30:00,397.205,397.555,396.71,397.0,-1
3184,20220830  13:40:00,397.0,397.265,396.005,397.235,-1
3185,20220830  13:50:00,397.235,397.815,397.035,397.395,-1
3186,20220830  14:00:00,397.395,397.975,397.01,397.56,-1
3187,20220830  14:10:00,397.56,398.07,397.505,397.62,-1
3188,20220830  14:20:00,397.62,397.9,396.925,396.96,-1
3189,20220830  14:30:00,396.96,397.86,396.935,397.675,-1
3190,20220830  14:40:00,397.675,397.825,396.9,397.255,-1
3191,20220830  14:50:00,397.255,397.675,396.83,397.33,-1
3192,20220830  15:00:00,397.33,398.83,397.205,398.77,-1
3193,20220830  15:10:00,398.77,399.375,398.47,398.89,-1
3194,20220830  15:20:00,398.89,399.065,398.34,398.47,-1
3195,20220830  15:30:00,398.47,398.55,397.405,398.145,-1
3196,20220830  15:40:00,398.145,398.825,397.095,397.39,-1
3197,20220830  15:50:00,397.39,398.545,397.075,398.175,-1
3198,20220831  09:30:00,399.945,399.995,398.19,399.075,-1
3199,20220831  09:40:00,399.075,401.245,399.06,400.715,-1
3200,20220831  09:50:00,400.715,401.19,399.53,399.61,-1
3201,20220831  10:00:00,399.61,399.705,398.68,398.73,-1
3202,20220831  10:10:00,398.73,399.735,398.11,398.905,-1
3203,20220831  10:20:00,398.905,399.2,397.85,398.12,-1
3204,20220831  10:30:00,398.12,398.78,397.63,397.87,-1
3205,20220831  10:40:00,397.87,399.415,397.555,399.26,-1
3206,20220831  10:50:00,399.26,399.65,398.095,398.275,-1
3207,20220831  11:00:00,398.275,398.325,396.755,397.39,-1
3208,20220831  11:10:00,397.39,397.755,396.84,397.745,-1
3209,20220831  11:20:00,397.745,398.2,397.41,397.55,-1
3210,20220831  11:30:00,397.55,398.705,397.1,398.275,-1
3211,20220831  11:40:00,398.275,398.815,398.075,398.45,-1
3212,20220831  11:50:00,398.45,399.295,398.385,399.01,-1
3213,20220831  12:00:00,399.01,399.215,398.31,398.55,-1
3214,20220831  12:10:00,398.55,399.03,398.18,398.57,-1
3215,20220831  12:20:00,398.57,398.575,397.78,398.08,-1
3216,20220831  12:30:00,398.08,398.435,397.73,397.94,-1
3217,20220831  12:40:00,397.94,397.99,397.325,397.885,-1
3218,20220831  12:50:00,397.885,397.92,397.28,397.685,-1
3219,20220831  13:00:00,397.685,398.105,397.525,397.96,-1
3220,20220831  13:10:00,397.96,398.385,397.355,397.425,-1
3221,20220831  13:20:00,397.425,397.535,396.635,397.1,-1
3222,20220831  13:30:00,397.1,397.315,396.51,396.555,-1
3223,20220831  13:40:00,396.555,396.74,396.165,396.26,-1
3224,20220831  13:50:00,396.26,396.895,396.255,396.755,-1
3225,20220831  14:00:00,396.755,397.24,396.22,397.095,-1
3226,20220831  14:10:00,397.095,397.265,396.705,396.755,-1
3227,20220831  14:20:00,396.755,396.965,396.495,396.6,-1
3228,20220831  14:30:00,396.6,396.685,395.665,395.685,-1
3229,20220831  14:40:00,395.685,396.0,395.24,395.705,-1
3230,20220831  14:50:00,395.705,395.925,395.42,395.9,-1
3231,20220831  15:00:00,395.9,396.935,395.575,396.62,-1
3232,20220831  15:10:00,396.62,397.945,396.525,397.38,-1
3233,20220831  15:20:00,397.38,397.38,396.42,396.695,-1
3234,20220831  15:30:00,396.695,396.96,396.09,396.845,-1
3235,20220831  15:40:00,396.845,397.89,396.53,397.33,-1
3236,20220831  15:50:00,397.33,397.445,395.045,395.12,-1
3237,20220901  09:30:00,392.865,393.39,392.005,392.54,-1
3238,20220901  09:40:00,392.54,393.46,392.365,392.535,-1
3239,20220901  09:50:00,392.535,392.955,391.955,392.82,-1
3240,20220901  10:00:00,392.82,393.26,391.235,391.53,-1
3241,20220901  10:10:00,391.53,391.655,390.555,390.96,-1
3242,20220901  10:20:00,390.96,392.77,390.785,392.625,-1
3243,20220901  10:30:00,392.625,392.65,390.95,391.05,-1
3244,20220901  10:40:00,391.05,391.38,390.125,390.24,-1
3245,20220901  10:50:00,390.24,390.93,390.185,390.34,-1
3246,20220901  11:00:00,390.34,391.67,390.045,391.32,-1
3247,20220901  11:10:00,391.32,392.02,391.275,391.71,-1
3248,20220901  11:20:00,391.71,391.725,390.665,390.865,-1
3249,20220901  11:30:00,390.865,392.615,390.815,391.815,-1
3250,20220901  11:40:00,391.815,391.935,390.9,391.3,-1
3251,20220901  11:50:00,391.3,391.385,390.64,391.18,-1
3252,20220901  12:00:00,391.18,392.035,391.1,391.895,-1
3253,20220901  12:10:00,391.895,392.305,391.52,391.975,-1
3254,20220901  12:20:00,391.975,392.11,391.39,391.73,-1
3255,20220901  12:30:00,391.73,391.86,390.96,391.065,-1
3256,20220901  12:40:00,391.065,391.365,390.855,391.225,-1
3257,20220901  12:50:00,391.225,391.245,390.285,390.74,-1
3258,20220901  13:00:00,390.74,391.69,390.505,391.65,-1
3259,20220901  13:10:00,391.65,392.2,391.355,391.935,-1
3260,20220901  13:20:00,391.935,393.095,391.935,392.96,-1
3261,20220901  13:30:00,392.96,393.155,392.395,392.655,-1
3262,20220901  13:40:00,392.655,392.695,391.865,392.08,-1
3263,20220901  13:50:00,392.08,392.33,391.905,392.13,-1
3264,20220901  14:00:00,392.13,392.85,391.815,392.335,-1
3265,20220901  14:10:00,392.335,392.875,391.985,392.835,-1
3266,20220901  14:20:00,392.835,394.43,392.805,394.16,-1
3267,20220901  14:30:00,394.16,395.005,393.95,394.25,-1
3268,20220901  14:40:00,394.25,394.495,393.53,393.71,-1
3269,20220901  14:50:00,393.71,394.705,393.575,394.255,-1
3270,20220901  15:00:00,394.255,395.335,394.015,395.175,-1
3271,20220901  15:10:00,395.175,395.525,394.535,394.55,-1
3272,20220901  15:20:00,394.55,394.905,393.995,394.015,-1
3273,20220901  15:30:00,394.015,394.54,393.625,394.22,-1
3274,20220901  15:40:00,394.22,394.785,393.99,394.12,-1
3275,20220901  15:50:00,394.12,396.775,394.12,396.395,-1
3276,20220902  09:30:00,400.31,400.445,398.23,398.94,-1
3277,20220902  09:40:00,398.94,399.03,397.645,398.465,-1
3278,20220902  09:50:00,398.465,399.195,397.97,398.015,-1
3279,20220902  10:00:00,398.015,398.38,397.025,397.96,-1
3280,20220902  10:10:00,397.96,399.875,397.915,399.51,-1
3281,20220902  10:20:00,399.51,400.37,399.085,400.35,-1
3282,20220902  10:30:00,400.35,401.395,400.305,401.19,-1
3283,20220902  10:40:00,401.19,401.56,400.855,400.95,-1
3284,20220902  10:50:00,400.95,401.245,399.845,400.38,-1
3285,20220902  11:00:00,400.38,401.255,400.18,400.55,-1
3286,20220902  11:10:00,400.55,401.075,400.335,400.985,-1
3287,20220902  11:20:00,400.985,401.15,400.635,400.89,-1
3288,20220902  11:30:00,400.89,401.345,400.695,401.09,-1
3289,20220902  11:40:00,401.09,401.215,400.065,401.06,-1
3290,20220902  11:50:00,401.06,401.385,401.005,401.165,-1
3291,20220902  12:00:00,401.165,401.395,400.675,400.805,-1
3292,20220902  12:10:00,400.805,400.855,399.85,399.88,-1
3293,20220902  12:20:00,399.88,400.065,398.485,398.565,-1
3294,20220902  12:30:00,398.565,398.715,397.135,397.545,-1
3295,20220902  12:40:00,397.545,397.67,396.45,396.66,-1
3296,20220902  12:50:00,396.66,396.915,395.81,396.545,-1
3297,20220902  13:00:00,396.545,396.575,394.7,394.97,-1
3298,20220902  13:10:00,394.97,395.855,394.685,395.51,-1
3299,20220902  13:20:00,395.51,395.52,393.255,393.49,-1
3300,20220902  13:30:00,393.49,394.005,393.045,393.525,-1
3301,20220902  13:40:00,393.525,394.44,392.865,392.885,-1
3302,20220902  13:50:00,392.885,392.985,392.225,392.375,-1
3303,20220902  14:00:00,392.375,393.235,392.26,393.095,-1
3304,20220902  14:10:00,393.095,393.325,392.47,392.825,-1
3305,20220902  14:20:00,392.825,393.84,392.595,393.755,-1
3306,20220902  14:30:00,393.755,394.005,393.035,393.8,-1
3307,20220902  14:40:00,393.8,394.03,393.325,393.45,-1
3308,20220902  14:50:00,393.45,393.575,392.485,392.58,-1
3309,20220902  15:00:00,392.58,394.025,392.445,393.44,-1
3310,20220902  15:10:00,393.44,393.73,393.015,393.325,-1
3311,20220902  15:20:00,393.325,393.78,392.055,392.63,-1
3312,20220902  15:30:00,392.63,392.645,390.635,390.885,-1
3313,20220902  15:40:00,390.885,391.245,390.335,391.135,-1
3314,20220902  15:50:00,391.135,392.535,391.075,392.265,-1
3315,20220906  09:30:00,393.095,394.125,392.405,392.425,-1
3316,20220906  09:40:00,392.425,392.725,391.435,391.545,-1
3317,20220906  09:50:00,391.545,391.75,390.525,391.67,-1
3318,20220906  10:00:00,391.67,391.67,388.98,389.335,-1
3319,20220906  10:10:00,389.335,389.54,388.41,389.415,-1
3320,20220906  10:20:00,389.415,390.665,388.63,390.43,-1
3321,20220906  10:30:00,390.43,391.28,389.675,391.165,-1
3322,20220906  10:40:00,391.165,392.26,391.15,391.73,-1
3323,20220906  10:50:00,391.73,393.74,391.67,393.115,-1
3324,20220906  11:00:00,393.115,394.055,392.525,393.49,-1
3325,20220906  11:10:00,393.49,393.64,392.43,392.55,-1
3326,20220906  11:20:00,392.55,393.15,391.82,392.0,-1
3327,20220906  11:30:00,392.0,393.55,391.815,392.615,-1
3328,20220906  11:40:00,392.615,393.935,392.425,392.85,-1
3329,20220906  11:50:00,392.85,393.725,392.725,393.37,-1
3330,20220906  12:00:00,393.37,393.715,392.025,392.16,-1
3331,20220906  12:10:00,392.16,392.305,391.13,391.225,-1
3332,20220906  12:20:00,391.225,391.455,390.42,391.12,-1
3333,20220906  12:30:00,391.12,391.385,390.85,391.095,-1
3334,20220906  12:40:00,391.095,391.91,390.645,391.74,-1
3335,20220906  12:50:00,391.74,392.065,391.2,391.64,-1
3336,20220906  13:00:00,391.64,391.68,389.75,389.78,-1
3337,20220906  13:10:00,389.78,390.11,389.145,389.74,-1
3338,20220906  13:20:00,389.74,389.99,389.44,389.545,-1
3339,20220906  13:30:00,389.545,390.42,389.415,390.24,-1
3340,20220906  13:40:00,390.24,390.255,389.395,389.455,-1
3341,20220906  13:50:00,389.455,390.47,389.145,390.365,-1
3342,20220906  14:00:00,390.365,390.96,390.215,390.565,-1
3343,20220906  14:10:00,390.565,391.745,390.565,391.42,-1
3344,20220906  14:20:00,391.42,391.565,390.895,391.05,-1
3345,20220906  14:30:00,391.05,391.33,390.28,390.97,-1
3346,20220906  14:40:00,390.97,391.025,390.24,390.82,-1
3347,20220906  14:50:00,390.82,390.995,389.93,390.42,-1
3348,20220906  15:00:00,390.42,391.26,389.89,391.25,-1
3349,20220906  15:10:00,391.25,391.795,390.92,391.06,-1
3350,20220906  15:20:00,391.06,391.435,390.405,390.94,-1
3351,20220906  15:30:00,390.94,390.955,389.745,390.12,-1
3352,20220906  15:40:00,390.12,391.275,390.065,390.93,-1
3353,20220906  15:50:00,390.93,390.935,389.715,390.795,-1
3354,20220907  09:30:00,390.415,392.355,390.22,392.155,-1
3355,20220907  09:40:00,392.155,392.755,391.965,392.445,-1
3356,20220907  09:50:00,392.445,392.565,391.52,391.725,-1
3357,20220907  10:00:00,391.725,392.32,390.925,391.77,-1
3358,20220907  10:10:00,391.77,392.08,390.805,391.73,-1
3359,20220907  10:20:00,391.73,392.455,391.295,392.37,-1
3360,20220907  10:30:00,392.37,393.385,392.37,392.66,-1
3361,20220907  10:40:00,392.66,392.99,392.14,392.425,-1
3362,20220907  10:50:00,392.425,393.175,392.335,392.785,-1
3363,20220907  11:00:00,392.785,393.845,392.355,393.62,-1
3364,20220907  11:10:00,393.62,394.495,393.61,394.04,-1
3365,20220907  11:20:00,394.04,394.37,393.835,393.89,-1
3366,20220907  11:30:00,393.89,394.32,393.535,393.94,-1
3367,20220907  11:40:00,393.94,394.17,393.425,394.05,-1
3368,20220907  11:50:00,394.05,394.455,393.915,393.97,-1
3369,20220907  12:00:00,393.97,394.295,393.565,394.18,-1
3370,20220907  12:10:00,394.18,394.215,393.315,393.385,-1
3371,20220907  12:20:00,393.385,393.575,392.855,393.485,-1
3372,20220907  12:30:00,393.485,394.235,393.085,394.23,-1
3373,20220907  12:40:00,394.23,395.145,394.08,394.815,-1
3374,20220907  12:50:00,394.815,394.935,394.285,394.71,-1
3375,20220907  13:00:00,394.71,395.395,394.605,395.145,-1
3376,20220907  13:10:00,395.145,395.285,394.745,394.86,-1
3377,20220907  13:20:00,394.86,395.285,394.54,394.68,-1
3378,20220907  13:30:00,394.68,395.665,394.615,395.525,-1
3379,20220907  13:40:00,395.525,396.41,395.505,396.365,-1
3380,20220907  13:50:00,396.365,396.58,396.24,396.45,-1
3381,20220907  14:00:00,396.45,397.575,396.34,396.895,-1
3382,20220907  14:10:00,396.895,397.125,396.255,396.3,-1
3383,20220907  14:20:00,396.3,397.185,396.17,397.165,-1
3384,20220907  14:30:00,397.165,397.605,396.875,397.325,-1
3385,20220907  14:40:00,397.325,397.7,397.305,397.595,-1
3386,20220907  14:50:00,397.595,397.885,397.205,397.775,-1
3387,20220907  15:00:00,397.775,398.145,397.505,398.135,-1
3388,20220907  15:10:00,398.135,398.365,397.675,397.81,-1
3389,20220907  15:20:00,397.81,398.585,397.625,398.535,-1
3390,20220907  15:30:00,398.535,398.545,397.79,397.965,-1
3391,20220907  15:40:00,397.965,398.565,397.595,398.405,-1
3392,20220907  15:50:00,398.405,398.45,397.435,397.775,-1
3393,20220908  09:30:00,395.29,395.38,394.105,394.94,-1
3394,20220908  09:40:00,394.94,397.06,394.175,396.635,-1
3395,20220908  09:50:00,396.635,397.69,396.195,397.325,-1
3396,20220908  10:00:00,397.325,397.455,395.745,396.79,-1
3397,20220908  10:10:00,396.79,398.135,396.125,398.08,-1
3398,20220908  10:20:00,398.08,398.495,397.205,397.84,-1
3399,20220908  10:30:00,397.84,399.295,397.49,399.05,-1
3400,20220908  10:40:00,399.05,399.59,398.82,399.245,-1
3401,20220908  10:50:00,399.245,399.98,398.875,399.89,-1
3402,20220908  11:00:00,399.89,400.695,399.795,400.49,-1
3403,20220908  11:10:00,400.49,400.815,400.135,400.63,-1
3404,20220908  11:20:00,400.63,400.86,400.235,400.28,-1
3405,20220908  11:30:00,400.28,400.685,399.67,399.72,-1
3406,20220908  11:40:00,399.72,399.89,399.31,399.42,-1
3407,20220908  11:50:00,399.42,399.815,399.185,399.505,-1
3408,20220908  12:00:00,399.505,399.7,395.845,396.395,-1
3409,20220908  12:10:00,396.395,396.465,395.405,395.98,-1
3410,20220908  12:20:00,395.98,396.37,395.105,396.2,-1
3411,20220908  12:30:00,396.2,397.22,396.005,396.945,-1
3412,20220908  12:40:00,396.945,398.11,396.69,397.795,-1
3413,20220908  12:50:00,397.795,398.405,397.705,397.89,-1
3414,20220908  13:00:00,397.89,398.125,397.1,397.635,-1
3415,20220908  13:10:00,397.635,399.27,397.62,399.03,-1
3416,20220908  13:20:00,399.03,399.54,398.82,399.155,-1
3417,20220908  13:30:00,399.155,399.855,398.66,399.455,-1
3418,20220908  13:40:00,399.455,399.695,399.265,399.665,-1
3419,20220908  13:50:00,399.665,399.74,398.195,398.96,-1
3420,20220908  14:00:00,398.96,399.64,398.825,399.145,-1
3421,20220908  14:10:00,399.145,399.565,398.69,399.4,-1
3422,20220908  14:20:00,399.4,399.545,399.135,399.31,-1
3423,20220908  14:30:00,399.31,400.065,399.27,399.94,-1
3424,20220908  14:40:00,399.94,400.03,398.43,398.735,-1
3425,20220908  14:50:00,398.735,399.145,398.325,398.56,-1
3426,20220908  15:00:00,398.56,398.995,397.85,398.39,-1
3427,20220908  15:10:00,398.39,399.175,398.135,399.1,-1
3428,20220908  15:20:00,399.1,399.53,398.97,399.175,-1
3429,20220908  15:30:00,399.175,399.535,398.745,399.06,-1
3430,20220908  15:40:00,399.06,399.165,398.325,398.715,-1
